,Address,Total_Rec,Total_Sent,Balance,N_TX,N_Rec,N_Sent,Avg_Rec,Min_Rec,Max_Rec,Avg_Sent,Min_Sent,Max_Sent,Time_Between_FirstLast,Avg_Delta_Rec,Min_Delta_Rec,Max_Delta_Rec,Avg_Delta_Sent,Min_Delta_Sent,Max_Delta_Sent,Unique_Rec,Unique_Sent,Month,Class
1538,1C7oXQ3cuWPAEMVGwSz6hV8TZYZRAcKUab,319682,319682,0,3,2,2,159841.0,110685,208997,159841.0,110685,208997,459,0.0,0,0,0.0,0,0,451,2,,0
1539,16wDPpzcieEGTBNwQqRaDmxP2iQxBztT2W,14632599735,14632599735,0,3386,99,104,4700883.838383839,47000,10000000,4569894.682692308,547,10000000,8431203,5896.877551020408,0,39573,81856.33980582525,0,7853309,1,97,,0
1540,bc1qydntupzckl7m09a5mvaqsh5wvhexkt0rrsfjth,4200,4200,0,2,1,1,4200.0,4200,4200,4200.0,4200,4200,676,0.0,0,0,0.0,0,0,7,2,,1
1541,1LUEW1z4YEL3Qim5ZoP818KvMJmaDFhfp6,5582239,5582239,0,2,1,1,5582239.0,5582239,5582239,5582239.0,5582239,5582239,2698758,0.0,0,0,0.0,0,0,16,32,,1
1542,15fHhYAAMVdYe5ps3VGciFpAsKXF3fZtUM,5770540,5770540,0,2,1,1,5770540.0,5770540,5770540,5770540.0,5770540,5770540,338620,0.0,0,0,0.0,0,0,11,3,,1
1543,3P7uLhavSkZzPN2GNm89v39K6qbrRQ31Ug,17225499,17225499,0,26,13,13,1325038.3846153845,370095,3885093,1325038.3846153845,370095,3885093,9035737,751138.3333333334,62398,2699270,752767.5833333334,0,2699999,1116,1704,,1
1544,3FZejgQUEy7HdwfzyNYrXuYfSyN8Bijw1C,307282,307282,0,2,1,1,307282.0,307282,307282,307282.0,307282,307282,488,0.0,0,0,0.0,0,0,109,1,,0
1545,bc1q4gvgyj7fx4c3qkt9f3hwzyzdszrt9c8a79sx2w,427289,427289,0,2,1,1,427289.0,427289,427289,427289.0,427289,427289,513,0.0,0,0,0.0,0,0,5,3,,0
1546,18vcykXYhCTXjh3oUPnUxmHM4EqN65oTT8,5973760,5973760,0,2,1,1,5973760.0,5973760,5973760,5973760.0,5973760,5973760,207715,0.0,0,0,0.0,0,0,1,3,,1
1547,1JcnHz4X36coqNkHdL7e64TvaP3jKjY4q9,1525935,1525935,0,3,2,2,762967.5,525935,1000000,762967.5,525935,1000000,2441884,0.0,0,0,0.0,0,0,126,139,,1
1548,32aYJRZ9X5sRqNvxuskkcQj6CUQ3K922Ag,15291235,15291235,0,223,93,94,60406.95698924731,41854,91051,60702.5,41854,91051,7260174,65126.184782608696,0,848954,78066.3870967742,0,1219944,726,158,,0
1549,1PwKucN4An7yDDC2nNyS4t1B1Xc6zHiSVJ,3581569,3581569,0,2,1,1,3581569.0,3581569,3581569,3581569.0,3581569,3581569,187275,0.0,0,0,0.0,0,0,1,41,,1
1550,bc1qhvhadks2dp8kt7kurr4g00wcaslfm7ucvqw6m5,149060,149060,0,2,1,1,149060.0,149060,149060,149060.0,149060,149060,351176,0.0,0,0,0.0,0,0,2,3,,0
1551,3KYtxoPyEKHd4fcgRrNw2AuzfmDrWiiUGY,1078830,1078830,0,2,1,1,1078830.0,1078830,1078830,1078830.0,1078830,1078830,216987,0.0,0,0,0.0,0,0,656,6,,1
1552,3B2yuXqW7MapmBfmERm8w7v8XKA1mgu8Fb,74383,0,74383,1,1,1,74383.0,74383,74383,0.0,0,0,0,0.0,0,0,0.0,0,0,2,1,,0
1553,1J4PkU4wN139HP8boegmstoAatWzFjMiEZ,425868,425868,0,2,1,1,425868.0,425868,425868,425868.0,425868,425868,550630,0.0,0,0,0.0,0,0,4,82,,0
1554,1NnTnY6jRqDkHvvuFvHHsnFkmXnurMeio8,9219755,9219755,0,2,1,1,9219755.0,9219755,9219755,9219755.0,9219755,9219755,100173,0.0,0,0,0.0,0,0,1,5,,1
1555,bc1qv67wq802f2qtl246ps20pk6w2j29mx6u80as8v,1215384,1215384,0,2,1,1,1215384.0,1215384,1215384,1215384.0,1215384,1215384,1681,0.0,0,0,0.0,0,0,2,3,,0
1556,193VSQRpJocWfeU4AK6MLJ6ExEXYfU6WY1,1431315024,1431315024,0,6509,56,97,577811.3214285715,47758,4524580,426922.0,47758,4524580,1706128,29179.109090909093,31,222185,17772.166666666668,0,267343,450,404,,0
1557,1GHBPJmTtvbM3nGE5cpLjSM2EF3oqMQJDw,5000000000,5000000000,0,10,6,6,833333333.3333334,799999864,1000000680,833333333.3333334,799999864,1000000680,20448908,103968.4,31,519560,2540107.4,0,8566202,7,7,,0
1558,1HTZgtBwrrR7RAgN1y6oUquHbrCwsE47Mv,10579323,10579323,0,14,7,7,1511331.857142857,162244,4365720,1511331.857142857,162244,4365720,18997582,3166017.0,96791,8494170,3164501.3333333335,100886,8491267,531,32,,1
1559,1HgY38g4X2xhjCvUrERygeK9Z1T4cMxKaV,23836,23836,0,2,1,1,23836.0,23836,23836,23836.0,23836,23836,26556,0.0,0,0,0.0,0,0,1,3,,0
1560,1KqfBAMS61HG6gmUWrg1L9nYfcBjqZpwfC,29325480,29325480,0,52,26,26,1127903.076923077,28400,4310334,1127903.076923077,28400,4310334,34102772,1362878.16,449,6514959,1364060.84,864,6514292,672,1817,,0
1561,1GyYujUxs2eJpECpYu3Ns6F4RvZqsp8NT6,7168930,0,7168930,1,1,1,7168930.0,7168930,7168930,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,1
1562,1Huj2zjUcQSDJDfQNRi5T8k7Y6Vd8Ypk3V,10000,10000,0,2,1,1,10000.0,10000,10000,10000.0,10000,10000,22021283,0.0,0,0,0.0,0,0,1,2,,0
1563,1CLJdMbhAR2NjPHMiAiwUViwFbHT6BHJDh,3780300,3780300,0,2,1,1,3780300.0,3780300,3780300,3780300.0,3780300,3780300,27730,0.0,0,0,0.0,0,0,1,3,,1
1564,bc1q8klfqued2ku3sg2yu2mlymuzermlcp03d363wl,20072198,20072198,0,10,6,6,3345366.3333333335,10000,9731290,3345366.3333333335,10000,9731290,3608282,718268.8,85,3107055,707044.8,0,3115548,323,3,,0
1565,32S8cuCqHCDjojvQoLCHM26znsLwUcXhhP,2500000,2500000,0,2,1,1,2500000.0,2500000,2500000,2500000.0,2500000,2500000,114,0.0,0,0,0.0,0,0,68,2,,0
1566,3GgSq1dtcmdhuBcbADCm1sieCTUhBw1LSG,3048487,3048487,0,10,5,5,609697.4,78000,2563052,609697.4,78000,2563052,8402203,1816158.75,59875,3122285,2100456.0,60007,3124194,1260,10,,1
1567,bc1qfz5j63rqkc7sdjfeunlqclfxgsaqlxjp2q5hq9,4897174,4897174,0,39,24,24,204048.91666666666,4457,638566,204048.91666666666,4457,638566,3550776,145213.5652173913,1090,1328774,154310.52173913043,0,1381282,33,31,,0
1568,bc1qfg34cvy6d9hk4mf6euhssx60yl58x0srgdntgp,13897994,13897994,0,45,23,23,604260.6086956522,58166,1507854,604260.6086956522,58166,1507854,22451672,1020530.5454545454,2491,11756084,1020530.5454545454,0,11750963,12,29,,0
1569,15U5xi3zh5j3oXAqMDeuYyf3o1b5Zyfj7P,5915206,5915206,0,3,2,2,2957603.0,1203,5914003,2957603.0,1203,5914003,667888,0.0,0,0,0.0,0,0,23,33,,1
1570,3BEGzbd98MH3wPcvoXb7APvkkJFEK861KN,29500141,29500141,0,48,28,28,1053576.4642857143,9213,7000000,1053576.4642857143,9213,7000000,33258431,1231379.5185185184,6087,5073763,1224566.2962962964,0,6079828,46,493,,1
1571,3GCHc6KzAAQCC6wvopyLsGcWoFSxSn5Pus,71000,71000,0,2,1,1,71000.0,71000,71000,71000.0,71000,71000,384,0.0,0,0,0.0,0,0,117,3,,0
1572,1D7BUEdZkJzWQruUJDzPunDmrjusevR4Pu,1084498,1084498,0,2,1,1,1084498.0,1084498,1084498,1084498.0,1084498,1084498,211,0.0,0,0,0.0,0,0,1,36,,1
1573,14XBkpZyDoeFLYfLRkgc14RFGadcPx8WG2,34105167,34105167,0,111,51,51,614103.5098039216,20792,9433663,614103.5098039216,20792,9433663,23847143,475936.46,479,5239017,476890.4,0,5202625,1620,2125,,1
1574,1MddxDBc2pQXCLQzBiLjrRiz98bTRT94Dy,77557870,77557870,0,18,12,12,6463155.833333333,387680,50000000,6463155.833333333,387680,50000000,14345000,1300594.4545454546,1420,5850316,1241876.5454545454,0,5757033,3,44,,0
1575,1NzSrinv8LYnCnf784gWd828z3EHJqD4ao,1519214676,1519214676,0,1548,50,51,845833.48,120000,3014841,833916.6274509804,120000,3014841,14961616,300314.28571428574,3060,1643251,299232.32,0,1634407,1371,167,,0
1576,1AB3UNJig2oHaq1EFprB9j3qhvTEHFKaPi,32858999,32858999,0,4,2,2,16429499.5,1156369,31702630,16429499.5,1156369,31702630,34541272,0.0,0,0,0.0,0,0,9,5,,0
1577,1M3ofXrF5WTPkeLW8UhW5hWpGEQqm4VJJM,2729561,2729561,0,2,1,1,2729561.0,2729561,2729561,2729561.0,2729561,2729561,1806219,0.0,0,0,0.0,0,0,1,30,,1
1578,1Q3rrQKZ4rHFPEqk8AESFC26czK7kxFJNg,206000,0,206000,1,1,1,206000.0,206000,206000,0.0,0,0,0,0.0,0,0,0.0,0,0,1,31,,1
1579,3Q4vu4KUH9ygqE5djdPwCQFhLf7d3WZqRk,223000,223000,0,2,1,1,223000.0,223000,223000,223000.0,223000,223000,3517846,0.0,0,0,0.0,0,0,499,2,,0
1580,13NwRVSZprxg4s43969VgCrGBStwdxAqkS,20534610,20534610,0,5,3,3,6844870.0,5320000,7895580,6844870.0,5320000,7895580,23425716,3243309.5,1817677,4668942,10509595.5,0,21019191,8,81,,1
1581,327w8znCkVzFJX2chJnqtGUfrjGmN6nZ9x,963101,963101,0,2,1,1,963101.0,963101,963101,963101.0,963101,963101,1435318,0.0,0,0,0.0,0,0,7,3,,0
1582,1D3vm9kZDbkFiwnH6uZqVKaBmYJgwnboxE,2437976,2437976,0,2,1,1,2437976.0,2437976,2437976,2437976.0,2437976,2437976,84414,0.0,0,0,0.0,0,0,1,3,,0
1583,3PVb4TjFBckWXXiuHoRLPmN1pXgPSGmZtf,5745906,5745906,0,2,1,1,5745906.0,5745906,5745906,5745906.0,5745906,5745906,103449,0.0,0,0,0.0,0,0,1,3,,0
1584,3HeGzmwSEpd42FLjfxUVaT6dnV8ks6UXeB,2006983,2006983,0,20,10,10,200698.3,31119,650000,200698.3,31119,650000,26943333,2988695.3333333335,26743,8675181,2984148.888888889,842353,8709513,462,260,,0
1585,bc1qz283qghavh6uc0hv94cz3ud9f74ehafc5y9cxz,1100240,1100240,0,21,11,11,100021.81818181818,26377,286876,100021.81818181818,26377,286876,240409,23426.3,744,67381,24040.9,0,69292,24,1763,,0
1586,bc1qpz6dn4uvzaea5cnwc5xy8476n9yzrgq0z53r4l,2411370,2407027,4343,2,2,1,1205685.0,4343,2407027,2407027.0,2407027,2407027,1463,0.0,0,0,0.0,0,0,1,41,,0
1587,1EPqMJ6ux1MTMW5kBcsG8PjJ9DHL7LyrMn,678565,678565,0,2,1,1,678565.0,678565,678565,678565.0,678565,678565,0,0.0,0,0,0.0,0,0,2,3,,0
1588,bc1qawuxsyp9hcvj3tnxcczsr40kt4pqs7vxs9xa4g,23999097,23988451,10646,18,13,12,1846084.3846153845,10646,5803429,1999037.5833333333,60000,5803429,15100979,1258414.9166666667,542,5436085,1371358.4545454546,0,5915915,6,43,,1
1589,1Fgras35AGuCEnujEdWzfaNeaLc275dtFx,262368311,262331730,36581,298,53,52,2398742.5283018867,30000,10024837,2444168.7115384615,30000,10024837,15400437,296162.25,616,2108389,297600.54901960783,0,2109591,1287,5144,,1
1590,bc1qa8824rhtca9mppxdplrrqq98hkqzhumykycs92,261278,261278,0,2,1,1,261278.0,261278,261278,261278.0,261278,261278,595015,0.0,0,0,0.0,0,0,1,4,,0
1591,1356wCcNvt9GHSP5XwVjyAVywCSUUeAkJe,21579,21579,0,2,1,1,21579.0,21579,21579,21579.0,21579,21579,161682,0.0,0,0,0.0,0,0,2,2,,0
1592,3QEgLBuRN2UtKRjLcYABNiQ3WaEQdoerAj,905695,905695,0,2,1,1,905695.0,905695,905695,905695.0,905695,905695,1293097,0.0,0,0,0.0,0,0,189,3,,0
1593,3NJJPUczJNHSJSeZ4EeJ4pgM4G4A5XD6ui,61455668,61455668,0,26,13,13,4727359.076923077,112781,24139157,4727359.076923077,112781,24139157,19500590,1593234.25,15833,5239861,1617684.5,2640,12177558,1491,404,,1
1594,3AUdxVkwgDn5y9VTfwpgPtsSTqFjHtqwRm,343397,343397,0,2,1,1,343397.0,343397,343397,343397.0,343397,343397,8901,0.0,0,0,0.0,0,0,3,3,,0
1595,bc1q3e4prkz4qmz9nxdmja0de4m33q6we0zx6vt4x3,20680615,20680615,0,6,3,3,6893538.333333333,343275,17966432,6893538.333333333,343275,17966432,3083012,1541506.0,1358824,1724188,1541506.0,1358824,1724188,1,6,,0
1596,bc1qqh4w2gwwr5v950xd7pcfjlsxpuagf6n47cg9tf,7655460,7655460,0,2,1,1,7655460.0,7655460,7655460,7655460.0,7655460,7655460,162,0.0,0,0,0.0,0,0,1,2,,0
1597,3HvnMzMMhrtVDWqo3SzDbPYQdGCj2jQWX9,7098000,7098000,0,2,1,1,7098000.0,7098000,7098000,7098000.0,7098000,7098000,1549,0.0,0,0,0.0,0,0,8,6,,0
1598,17CAWjiJ1453b3whKm6ipmv74y8xCuBjmT,34591092,34591092,0,11,10,10,3459109.2,14966,29661940,3459109.2,14966,29661940,36731,3614.5555555555557,254,12845,0.0,0,0,25,169,,1
1599,15KxYFRuwWUTXzWjPvJEDrDCZuf76LjrgR,2975530,2975530,0,33,26,26,114443.46153846153,2463,819770,114443.46153846153,2463,819770,88282655,3149280.24,15300,10343017,3517457.64,0,31859330,37,128,,1
1600,1JLUXdWTLLP3132UREcdDouxwsafpY1JtM,2225051500,2225051500,0,47,47,47,47341521.27659574,1000,161904309,47341521.27659574,1000,161904309,3999258,86940.39130434782,0,2008802,85340.45652173914,0,2008802,13,97,,1
1601,bc1qy0mspzm7j5a2kl9rnz8334sjmqkvgruat2dmdv,106759847,106759847,0,416,60,61,468212.6666666667,44591,1971777,472206.31147540984,44591,1971777,2900081,48897.627118644064,693,435376,48334.683333333334,0,394620,117,10526,,1
1602,1JBQzeRx3HCn1hwEtFV3nMWo7Fd8ihf6Rw,783267,783267,0,2,1,1,783267.0,783267,783267,783267.0,783267,783267,56693,0.0,0,0,0.0,0,0,1,4,,1
1603,bc1qhnyaach2jjr3krmfhwlevph4wxfr6u4azfzwye,44100000,44100000,0,3,2,2,22050000.0,400000,43700000,22050000.0,400000,43700000,41105,0.0,0,0,0.0,0,0,1,2,,1
1604,1NzbWd4KXpCpZmxPK9gYwMqsSQhkfNgq2c,2985814,2985814,0,4,2,2,1492907.0,854418,2131396,1492907.0,854418,2131396,3550,0.0,0,0,0.0,0,0,2,13,,1
1605,1YFrRMSMFsh8Kiph5pC81gKKPgo9dc1Kr,2407719,2407719,0,2,1,1,2407719.0,2407719,2407719,2407719.0,2407719,2407719,392424,0.0,0,0,0.0,0,0,455,2,,0
1606,1EPeB1Ea1v1XAg7L2yFFuhifFsX1sswDKG,6580458,0,6580458,2,2,1,3290229.0,253258,6327200,0.0,0,0,600519,0.0,0,0,0.0,0,0,3,9,,1
1607,3HwjEt4AY68Xb3ZXWc715oug7TrsxGHBEn,36219328,36219328,0,30,15,15,2414621.8666666667,85128,12509037,2414621.8666666667,85128,12509037,26131746,1866421.7142857143,369,9362794,1865437.857142857,6684,9359448,1104,550,,1
1608,bc1q2zhxwrfycj8gk0x86v7gtedxfa8a6fps4xqchp,1030880,1030880,0,381,98,319,2349.0,2349,2349,2349.0,2349,2349,958897,6529.731958762886,0,165738,1510.9213836477988,0,480473,105,1,,0
1609,39b6iNYCK711JcEQA6gUmJA6n2Luv79cDy,8285558,8285558,0,158,50,50,122014.1,20082,594271,122014.1,20082,594271,16992389,345657.387755102,25164,2035492,346009.3469387755,86396,2073594,2133,54,,0
1610,bc1qd24fpgd3ta29w7xn98hehr6fm7nvyct5trex84,1187011,1187011,0,2,1,1,1187011.0,1187011,1187011,1187011.0,1187011,1187011,372,0.0,0,0,0.0,0,0,3,3,,0
1611,bc1qjeseu444pklxej6q4u7qxt2j30mk80t2t7uug5,8804946,8804946,0,2,1,1,8804946.0,8804946,8804946,8804946.0,8804946,8804946,11160,0.0,0,0,0.0,0,0,1,3,,0
1612,32eTsZY2JMQjz6YsWdo9vgjdkxPfmHmcdf,364590,364590,0,2,1,1,364590.0,364590,364590,364590.0,364590,364590,939,0.0,0,0,0.0,0,0,147,1,,0
1613,bc1qpulpztr0kg2c0q0zvat3hszg03l6x0srtcxj3n,126734902,126734902,0,213,60,62,913811.8833333333,52692,5953785,1029806.5806451613,52692,8731641,9589188,158076.16949152542,62,945009,157199.80327868852,0,967473,86,602,,1
1614,1EPiW9gLgi92zPztyZSGoV9SypMGV3JnqC,1521266,1521266,0,2,1,1,1521266.0,1521266,1521266,1521266.0,1521266,1521266,55499,0.0,0,0,0.0,0,0,1,2,,1
1615,bc1qs2xwrysz0w4ep0wux5hm9dshd6l625k4q9zkmv,1087316,1087316,0,2,1,1,1087316.0,1087316,1087316,1087316.0,1087316,1087316,237704,0.0,0,0,0.0,0,0,2,6,,1
1616,bc1qvmzxvwn83zd298egdpzy05xyq76xcnmnrpym4m,75000000,0,75000000,1,1,1,75000000.0,75000000,75000000,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,0
1617,15WzdXqn5mp6gPec2h1SwSYBkhqz2aJCCB,14874470,14874470,0,31,17,17,874968.8235294118,14290,4926861,874968.8235294118,14290,4926861,51378252,3199157.8125,1097,27843165,3211140.75,0,27843216,29,968,,1
1618,1K5XodrpBbdpG49ftVCKje1zgNCKXKf9fH,201435,201435,0,2,1,1,201435.0,201435,201435,201435.0,201435,201435,5491,0.0,0,0,0.0,0,0,230,2,,0
1619,bc1qucp0e3tu7d4mglfuxu8zg8e4ecdmss6697yz6k,4235843,4235843,0,2,1,1,4235843.0,4235843,4235843,4235843.0,4235843,4235843,224632,0.0,0,0,0.0,0,0,2,3,,0
1620,1E2mekCFSutVJ46X8bMAmpUuPFME57QWrX,5158590362,5158278804,311558,259,31,70,94588982.32258065,7709455,477876597,42753794.7,52971,477876597,92514003,1008788.9,6970,5535292,1340782.652173913,0,61649922,6186,973,,1
1621,1N8niWzYunJkQpqfzEGiFkL4jefcUXJ3Ua,450000,450000,0,2,1,1,450000.0,450000,450000,450000.0,450000,450000,20256,0.0,0,0,0.0,0,0,3,2,,1
1622,15VTvGT7H8DMwTLdyFR5n6hgV6dE1dHB9i,9970000,9970000,0,2,1,1,9970000.0,9970000,9970000,9970000.0,9970000,9970000,54470,0.0,0,0,0.0,0,0,3,17,,1
1623,bc1q9vcdnyfsp7rqqyerm0r4602ayuvc5zuy8t24rd,209073253,209073253,0,151,73,74,1787312.095890411,595,12871610,1763381.0405405406,595,12871610,25732444,346193.0833333333,0,3577873,349250.0410958904,0,4423277,108,239,,0
1624,1BCKYVtdJq4cxvDPcKGrXF5z5sc8WHJhEe,7184989,7184989,0,15,11,11,653180.8181818182,114520,1299675,653180.8181818182,114520,1299675,2509437,242678.5,5486,1221220,76600.4,0,347275,34,89,,1
1625,bc1qdmaf78f9deyuz6sydme62nt2pgd7elyajz003g,1121589,1120584,1005,30,21,20,53409.0,1005,181232,56029.2,1613,181232,7794160,389217.05,1680,2294066,410130.5263157895,0,4072540,23,1523,,1
1626,bc1qlvpt5cpcnz2yf5e7jz6hhym47eng4ve0typr9j,511487957,511417114,70843,152,88,87,3993140.227272727,574,42102707,4302372.712643678,3081,42102707,49639357,568825.4942528736,0,21896145,577201.8255813953,0,21898579,66,1504,,1
1627,3A1fL8pKM1YL9LqcXPTYmPAieuDB4CGTcA,7639693423,7621710584,17982839,2733,100,35,574617.88,8556,23600000,2045369.0857142857,169516,23600000,6901885,69716.0101010101,103,504724,202996.61764705883,0,1386830,44,47,,0
1628,18t6tsqvBLG1Z8i8k4DH9sQw7FQkLP5Y3Q,253993,253993,0,2,1,1,253993.0,253993,253993,253993.0,253993,253993,674348,0.0,0,0,0.0,0,0,543,3,,0
1629,bc1qc8zrw2qvrgsvu3ja0467j9dlhdsc2gp2e9dm3u,6200000,6200000,0,2,1,1,6200000.0,6200000,6200000,6200000.0,6200000,6200000,105415,0.0,0,0,0.0,0,0,3,3,,1
1630,1A8h1Vro7RYFFZGYZ7gWfyYgzoiDzmSacD,505710057,505710057,0,214,45,55,3449626.8666666667,1556917,4239097,3584709.1272727274,1556917,4401571,5246915,91835.5,59312,242630,97165.0925925926,39220,262712,179,427,,0
1631,3MrsNqnx1Bk7uiLF7nTApo68yfw8YVxpoG,3644250,3644250,0,2,1,1,3644250.0,3644250,3644250,3644250.0,3644250,3644250,42374,0.0,0,0,0.0,0,0,190,1,,0
1632,bc1qr2r3mv7v5s6ra8z4yucurhjy9un8ze3gdmvjda,499996720,499996720,0,2,1,1,499996720.0,499996720,499996720,499996720.0,499996720,499996720,5191,0.0,0,0,0.0,0,0,1,3,,0
1633,1BgYEnpqJnH5TDtoY8fdBYgXsmPedN3VYr,21224019,21224019,0,2,1,1,21224019.0,21224019,21224019,21224019.0,21224019,21224019,10598,0.0,0,0,0.0,0,0,9,33,,0
1634,bc1qus948dv73vcwyy7yv9tnnftfyj8zqzfvgggdde,636824545,627209703,9614842,126,77,67,7606958.883116883,10361,42531555,8725136.835820895,183986,42531555,40697547,525567.302631579,2707,6063856,616629.5,0,6446045,33,68,,0
1635,1bincekq6kRCw8M3bwWr6tbbPKuiQDUEo,1340357808,1340357808,0,10,8,8,167544726.0,392056,1000000000,167544726.0,392056,1000000000,870171,91237.0,1249,233534,123520.85714285714,0,729967,14,64,,1
1636,1LLJd47bia9Kr9VDdGpVSzWv4pmpvEGkJz,660880,660880,0,2,1,1,660880.0,660880,660880,660880.0,660880,660880,0,0.0,0,0,0.0,0,0,1,17,,0
1637,35XUuJshkgztS3iYX3k2gAAQXxteKbR3Fp,125963,125963,0,2,1,1,125963.0,125963,125963,125963.0,125963,125963,2070,0.0,0,0,0.0,0,0,537,2,,0
1638,3Kfmgzz99J5qoruRYFsRLDLXorCegVGpu5,3795149,3795149,0,6,3,3,1265049.6666666667,830429,1516680,1265049.6666666667,830429,1516680,392903,132643.5,93121,172166,7543.5,281,14806,1853,66,,1
1639,bc1qf66vjaw5k8etuqacfyme8d9mkyd850dwgnz8vj,165721509,165611171,110338,519,97,217,846729.2268041237,5527,11914335,403078.1935483871,7831,11914335,24495846,255165.0625,1,5866681,112677.38888888889,0,6030347,26,72,,0
1640,1KUASSNyv8Ya1kWsFfXwyaQ11rY5TNG5jt,16995,16995,0,2,1,1,16995.0,16995,16995,16995.0,16995,16995,330280,0.0,0,0,0.0,0,0,2,3,,0
1641,35hd8hBSykNzzeTK1tQYxcudfmXaxQRCCN,6984370,6984370,0,2,1,1,6984370.0,6984370,6984370,6984370.0,6984370,6984370,5714,0.0,0,0,0.0,0,0,1,3,,0
1642,38io6uDjfBAFQPsUjqK4fjoaACAngMZNjz,191517987,191517987,0,169,60,127,1741686.2166666666,201699,3635531,1506635.5669291338,161170,3635531,38951020,541860.1525423729,613,5274709,236978.1507936508,0,16177817,1562,640,,1
1643,35v7JRfxbeJyDBRcmUuak9cShvhxUS5sTy,135802,135802,0,2,1,1,135802.0,135802,135802,135802.0,135802,135802,1122427,0.0,0,0,0.0,0,0,192,23,,1
1644,15evTnjwUAwXm3xDjbm33ANP6PB5y5Xkjg,1270149,1270149,0,2,1,1,1270149.0,1270149,1270149,1270149.0,1270149,1270149,426,0.0,0,0,0.0,0,0,1,3,,0
1645,bc1qgq8gypr6uk9jg6v6x5nue04ajdqyd0sknj6nc5,1759504,1759504,0,8,4,4,439876.0,315694,664125,439876.0,315694,664125,7574734,2505621.3333333335,617727,3783728,2524673.6666666665,618273,3841489,6,9,,1
1646,1BvQPRUgK2UToU6WiwAPtQoSXcW9F9w6PE,789222534,789222534,0,142,49,51,15312469.42857143,102770,80049351,14712470.62745098,10000,80049351,28003194,583276.3125,495,2840099,558556.02,8,2829597,2557,5851,,1
1647,bc1qjmy3saxzuv3ndafwazrly3t2f8tq7j3eaza8ss,211442249,211442249,0,8,7,7,30206035.57142857,1128597,92427904,30206035.57142857,1128597,92427904,12165,1661.3333333333333,10,3942,0.0,0,0,8,29,,1
1648,13Xb4ZMRMmuJVviq8kArEpJHFe9cHt9yNi,1864539,1864539,0,9,6,6,310756.5,14828,947711,310756.5,14828,947711,43057460,1379084.0,8375,4660409,7233126.8,0,35916772,12,2935,,0
1649,1KYjavTe2mYbqba1ToPfUGsfhvkEZar9Uc,2598861,2598861,0,3,2,2,1299430.5,1191630,1407231,1299430.5,1191630,1407231,81577,0.0,0,0,0.0,0,0,498,53,,1
1650,bc1q7yzpg5wymyse24kyt5qhvmzh9texfmeuc6t3q3,18388794,18388794,0,4,3,3,6129598.0,3962000,10378740,6129598.0,3962000,10378740,377059,181847.0,103683,260011,0.0,0,0,3,45,,1
1651,bc1qy9rs6z4l56g38jph9fm9rg7gruz635ku6wash8,85292355,84881289,411066,145,71,71,641461.6197183098,30509,3268370,642333.9295774648,30509,3268370,5770812,82440.17142857143,120,1358637,76908.34285714285,0,1225145,129,1642,,1
1652,1JrXRT5XsAsPstwsYh6WZ2D1mvEzqiQRgE,10528017,0,10528017,4,4,1,2632004.25,24769,3663760,0.0,0,0,2320400,773466.6666666666,8869,2209337,0.0,0,0,13,75,,1
1653,3BEJRxK6EcaVcewkPcKNPxTVcjAXtN7uk2,24161,24161,0,2,1,1,24161.0,24161,24161,24161.0,24161,24161,111485,0.0,0,0,0.0,0,0,113,3,,0
1654,18wumB6CgntLhRALkoAzGxk6EJ4Tu1Sx72,11408893,11408893,0,27,24,24,475370.5416666667,2189,5616863,475370.5416666667,2189,5616863,540386,7802.826086956522,0,70833,22492.739130434784,0,387812,121,1264,,1
1655,3AtciwCdT8pDS4mmdNYoUVAaUcFMdEKLEr,6696372127735,6696372127735,0,42078,94,98,91770835.76595744,547,214602011,91146658.02040817,547,215943498,43219,464.7204301075269,0,4024,445.55670103092785,0,4024,58,338,,0
1656,13NibfakFeSkuruEjMkF6ZbChgphaYehGT,70440073,70440073,0,8,4,4,17610018.25,13365201,30232772,17610018.25,13365201,30232772,1975713,603377.0,429,1728741,607593.3333333334,0,1740210,18,55,,1
1657,3BwiDxjgGfJPPxhTV7u3Tjb9DC9zQXUD75,102758411,102758411,0,220,40,61,719617.475,47765,5503257,561391.3278688524,18543,5503257,100793077,1492703.9743589743,0,28982222,1674590.9833333334,0,58563493,8378,1270,,1
1658,1BestcHaNGExXQ5ZHoY1iTtNEoey8BF1kk,103526558104,103526558104,0,2370,96,97,7197757.760416667,547,22993340,7171954.257731959,547,22993340,10379047,83039.37894736842,0,3472374,108115.07291666667,0,3907323,65,13747,,0
1659,bc1qnrh5rtfewspefqnrnpcvrsf7kj0clf7yv4gmlj,1332729226,1332729226,0,150,64,65,19679489.8125,6011,177308164,19384550.246153846,6011,177308164,19941750,316439.79365079367,27,2147383,311577.4375,0,2146271,730,1115,,0
1660,3BHBiVEg2HwUL3K1ShtSuKcqXro77dnJ8i,5362865,5362865,0,2,1,1,5362865.0,5362865,5362865,5362865.0,5362865,5362865,39535,0.0,0,0,0.0,0,0,1,6,,0
1661,37Sj4R5DBTgzRcN8BcG57fEb2AHRUSWe4T,928000,928000,0,2,1,1,928000.0,928000,928000,928000.0,928000,928000,3126,0.0,0,0,0.0,0,0,7,7,,0
