,Address,Total_Rec,Total_Sent,Balance,N_TX,N_Rec,N_Sent,Avg_Rec,Min_Rec,Max_Rec,Avg_Sent,Min_Sent,Max_Sent,Time_Between_FirstLast,Avg_Delta_Rec,Min_Delta_Rec,Max_Delta_Rec,Avg_Delta_Sent,Min_Delta_Sent,Max_Delta_Sent,Unique_Rec,Unique_Sent,Month
7599,3NgWZsB6RFxA31K3uZQEKfbymtQAgux3S7,25206258,25206258,0,512,55,55,139108.21818181817,18413,204608,139108.21818181817,18413,204608,12636724,233607.57407407407,614,3462352,233534.4814814815,0,3477596,21352,58,8
7600,19VhJZHxam7gx3Gajuf2F8nboKoJMya56Z,4350610588,4350610588,0,8112,65,69,268152.07692307694,24565,1630800,262239.3043478261,24565,1630800,638389,9523.453125,112,87537,9388.073529411764,0,76779,1394,277,8
7601,bc1pvdf440p6m5szl0yvtt40d3rwvlt4ux5ddc26klcyehjwzpcywp0s7rhu2u,68077,68077,0,2,1,1,68077.0,68077,68077,68077.0,68077,68077,97,0.0,0,0,0.0,0,0,1,2,8
7602,1Dv9EQPp8J2vQwvLX4PT9YHyQBMuYjN4ke,65636356,65636356,0,7,5,5,13127271.2,1244579,30647275,13127271.2,1244579,30647275,54762535,8103641.75,601241,27159773,13125607.5,0,30154462,6,23,8
7603,bc1qxmf0lypkhmhken7zqa2vmhgfcscuu96mew6zjq,43792591827,43792591827,0,4024,68,69,2425518.0147058824,3507,21378460,2390782.579710145,3507,21378460,6947184,98109.59701492537,20,944527,102030.95588235294,0,953406,21,97,8
7604,bc1qmzpa0dmlyw56hthpfzk23fsgj4av2vjdxxpcnm,9625125,7637559,1987566,124,100,46,82218.4,6368,1210300,166033.89130434784,26770,1210300,19826339,200266.05050505052,240,2409572,243932.0888888889,0,7032405,97,251,8
7605,1FZjxYNp3P14BRB5P4BTbXYanxDRFUQu51,2192371,2192371,0,2,1,1,2192371.0,2192371,2192371,2192371.0,2192371,2192371,687950,0.0,0,0,0.0,0,0,1,3,8
7606,bc1qswds8gxx9mr6gq5qccta0cnjzqf98uhgejrrry,13214229,13214229,0,8,4,4,3303557.25,1855658,3916764,3303557.25,1855658,3916764,262170,78719.0,28791,138864,86634.33333333333,29335,137522,8,46,8
7607,bc1qj4r2m5mh7773s96qpnvjcf3h6zmq9x3klqcrff,33577299,33577299,0,98,58,58,578918.948275862,15925,5491865,578918.948275862,15925,5491865,7354831,129008.38596491228,739,1142154,128972.40350877192,0,1174620,124,209,8
7608,3GoNjYhdiM79LKCQgDSn2736J6spcZa8bE,25327,25327,0,2,1,1,25327.0,25327,25327,25327.0,25327,25327,3570887,0.0,0,0,0.0,0,0,4,3,8
7609,bc1qkmsvqhxnwg6qmr6tuz4f4p4xd6gjg0fx3vw74l0ap7wq74phn8mqmjvvq8,5606,5606,0,2,1,1,5606.0,5606,5606,5606.0,5606,5606,6,0.0,0,0,0.0,0,0,1,2,8
7610,1NrmiHpaYUrTWr1Zzik4ABoCtbaTFMmDdA,395873,395873,0,2,1,1,395873.0,395873,395873,395873.0,395873,395873,89514,0.0,0,0,0.0,0,0,3,2,8
7611,bc1qhq8m882qpp77v5j0u4fd887knj36fx88cljyf6,549629,549629,0,2,1,1,549629.0,549629,549629,549629.0,549629,549629,2632,0.0,0,0,0.0,0,0,7,25,8
7612,17iW4vnmGqKEVhaG86QVZRfGD33D6Mpg6B,200000,200000,0,2,1,1,200000.0,200000,200000,200000.0,200000,200000,4838,0.0,0,0,0.0,0,0,99,2,8
7613,bc1qh4htjln4r4srmjxfqfqhyqazx36exvwk0watu2,34786077,34786077,0,2,1,1,34786077.0,34786077,34786077,34786077.0,34786077,34786077,1023,0.0,0,0,0.0,0,0,1,3,8
7614,bc1qf5qevx5kufajged6lf0p9g2ugckjwzuh433uhf,41992158,41986007,6151,72,71,69,591438.8450704225,1828,2715910,608492.8550724637,1828,2715910,10557011,150814.44285714286,382,2794152,155159.82352941178,0,2794152,49,6139,8
7615,bc1qrv0v2l9ekrx3lnkeusrzvu2hqyha6ex94nxumlhec4mrye8njm7sn7e4v4,3278577285596,3275675829420,2901456176,1274,83,82,7725907473.060241,52666300,92249643479,7797486708.02439,52666300,92249643479,892679,10886.329268292682,0,58022,10666.654320987655,0,86461,792,2,8
7616,bc1qasqs26l3zucj9rgdqqyaja5w69wwqkp9wfe0vv,709130522,707678363,1452159,512,94,100,964752.3510638297,5221,4178139,912660.83,1360,4178139,6357131,68356.24731182796,618,451155,64213.444444444445,0,451155,52,4143,8
7617,bc1qqncxr3wychkp2h6upjjrpukrxd6vzxrns70l3c,53110,53110,0,2,1,1,53110.0,53110,53110,53110.0,53110,53110,14968,0.0,0,0,0.0,0,0,13,2,8
7618,bc1qsw4uvjkx0nu92q3weafrffucsqmvcrz0y8625y,9085560,8479916,605644,67,64,59,141961.875,3376,366597,143727.38983050847,3376,366597,39486059,626762.8412698413,61,18779120,566028.4137931034,0,13224684,21,253,8
7619,bc1qre3arp9h9ljl2303nq96h2823m2j8c84l0l3te,245246307,245246307,0,532,96,99,820726.5833333334,2854,3779000,819322.6464646464,2854,3779000,7956389,83701.06315789474,0,2078205,81187.64285714286,0,2082390,53,1674,8
7620,bc1q7eandn3p7t34v0hl6t3w4rkdkrxgj3wcageqfz,1457703,1457703,0,2,1,1,1457703.0,1457703,1457703,1457703.0,1457703,1457703,309,0.0,0,0,0.0,0,0,1,3,8
7621,bc1ppatscsvva7rdhkaxxzdccgjav2evaz3yhusswnwechyyvvhhkgfsfl8ltl,2500,2500,0,2,1,1,2500.0,2500,2500,2500.0,2500,2500,862097,0.0,0,0,0.0,0,0,1,1,8
7622,bc1q6q0vdrrn4undurcy8vz9nzy8ylm0tuhmqy8hj7,1494191942,1494191942,0,75,69,69,21654955.68115942,31228,957272840,21654955.68115942,31228,957272840,53425068,785597.8970588235,0,6288278,708957.9411764706,0,8136965,219,1378,8
7623,bc1qge0962fte47lpyhnnaxrx3f0a254ph6czg0dzp,22457,22457,0,2,1,1,22457.0,22457,22457,22457.0,22457,22457,2988915,0.0,0,0,0.0,0,0,5,3,8
7624,34xsf9ViuF9k2bR3MuJFrZt7WoNdCc9ZMM,1062784,1062784,0,2,1,1,1062784.0,1062784,1062784,1062784.0,1062784,1062784,709,0.0,0,0,0.0,0,0,10,1,8
7625,bc1qhm2x6wupe9n3j6g5gfhgrqxrmdr8mnp9575pe6,516515,516515,0,2,1,1,516515.0,516515,516515,516515.0,516515,516515,10241,0.0,0,0,0.0,0,0,1,3,8
7626,bc1qw5knt3nemmsgm2vh9a94tk8vanjck8tttezcvc,13092,13092,0,2,1,1,13092.0,13092,13092,13092.0,13092,13092,7426,0.0,0,0,0.0,0,0,2,6,8
7627,151Upjp9Bx3ATP22owtxXnY2Xjj6cYygCc,1704236786,1704236786,0,257,53,58,21662273.96226415,71699,63844308,20488093.29310345,71699,63844308,31769252,610734.1153846154,52726,1454581,553267.052631579,0,1453701,3061,2603,8
7628,3EXgLUQsXQwdTJKSUpSgE9oc6Kdt9kdrp1,60263,60263,0,2,1,1,60263.0,60263,60263,60263.0,60263,60263,25246,0.0,0,0,0.0,0,0,8,64,8
7629,3DQQSMmSxHMdo5KqhSCfrvjjFGxryN8TTS,4088305,4088305,0,77,72,72,56782.01388888889,1001,644370,56782.01388888889,1001,644370,43763529,582425.9436619718,0,5182238,469507.1690140845,0,16920548,62,13999,8
7630,bc1q0enfafed20rtc54hd7asjcs99rxturfwjzz3pe,539767501,539767501,0,29,19,19,28408815.842105262,418544,57824000,28408815.842105262,418544,57824000,1843771,101090.22222222222,2667,265537,100637.77777777778,0,709018,13,23,8
7631,3EoMT3TMzx7pdD7kaGsY2XsCHuJjEAZy94,384337791030,384337791030,0,2,1,1,384337791030.0,384337791030,384337791030,384337791030.0,384337791030,384337791030,1602,0.0,0,0,0.0,0,0,1,3,8
7632,bc1qqt08jmwj5s25ash9j8zs5g6dwhdyclqeycnrg6,1901670030,1900805110,864920,285,85,86,14528735.905882353,7783,58339547,15152196.732558139,7783,68777478,9828916,117010.90476190476,23,1230515,113544.81176470588,0,1279553,27,255,8
7633,3PVhFF3UXbREZGWMw2TKLdVWnvjeXEBc2V,7860124,7860124,0,70,36,36,218336.77777777778,23136,445900,218336.77777777778,23136,445900,11412901,325478.85714285716,1720,1801326,318143.97142857144,0,1568900,2436,70,8
7634,373n9PAeKYXZ6GzywMTiVg521Vt4izNbcy,13766006,13766006,0,144,56,56,92548.23214285714,14021,506300,92548.23214285714,14021,506300,77220819,1190806.7272727273,2212,12446754,1370188.3818181818,0,22406784,15263,91,8
7635,bc1qs46lzd5z7pqursk6e9az5gqrjnmr8tqt267jhf,321969391,321969391,0,2,1,1,321969391.0,321969391,321969391,321969391.0,321969391,321969391,59984,0.0,0,0,0.0,0,0,1,167,8
7636,bc1qgxxey462dcjr54k7yxp60dttfaaq6tly0ltm85,98629,98629,0,2,1,1,98629.0,98629,98629,98629.0,98629,98629,27105,0.0,0,0,0.0,0,0,4,8,8
7637,bc1qpnaaet4r299zdrmxnvhff3pr9ep6w0zlsa96ld,109883,109883,0,2,1,1,109883.0,109883,109883,109883.0,109883,109883,231815,0.0,0,0,0.0,0,0,1,3,8
7638,bc1qeg00crqlaenadvcluqax7rqlzn8zs5sflvtr3x,145710,145710,0,2,1,1,145710.0,145710,145710,145710.0,145710,145710,3898,0.0,0,0,0.0,0,0,2,3,8
7639,1PdXCus6QVNDMey2BW5Fjx4S6o8bVDgo6N,3829310,3829310,0,3,2,2,1914655.0,1811638,2017672,1914655.0,1811638,2017672,2500,0.0,0,0,0.0,0,0,1,4,8
7640,3QiTVGG3HJnQyFL26jRh7vhe8yYY5NFnw3,4994023,4994023,0,4,2,2,2497011.5,2293273,2700750,2497011.5,2293273,2700750,2325,0.0,0,0,0.0,0,0,460,3,8
7641,bc1qe6jzhgvh647s8pkdy7fc6cq5saxsu546m4qt6z9qpduj9mvgp08qd3fx26,1741238915,1741238915,0,97,96,96,18137905.364583332,309150,38439000,18137905.364583332,309150,38439000,25040,261.10526315789474,0,1885,247.93684210526317,0,1885,2,264,8
7642,19nHTxaXjo9A5aeKeh7ohyedRUcMNhTJeo,1786144,1786144,0,43,22,22,81188.36363636363,37232,147416,81188.36363636363,37232,147416,11679169,555835.8095238095,38224,3696965,491826.0,0,3104113,5880,324,8
7643,bc1q5hpwm5ahneg4x3zvydp8fvd0rjnm6t3u7u9whl,2000000,2000000,0,2,1,1,2000000.0,2000000,2000000,2000000.0,2000000,2000000,11902,0.0,0,0,0.0,0,0,104,2,8
7644,bc1q7agchgxdnzhmlkvak4e2gsmunxn5ved22zlxlz,55251228,55251228,0,169,51,51,724412.6078431372,2544,3612314,724412.6078431372,2544,3612314,20915967,418310.38,1252,2226301,418276.58,0,2225701,27,508,8
7645,bc1qa0k3lqknmeg6qksxwefleny6rcp4e9q6fxgh4y,3958,3958,0,2,1,1,3958.0,3958,3958,3958.0,3958,3958,1041530,0.0,0,0,0.0,0,0,6,3,8
7646,bc1p4g8gc6erurgt0xhf2ng6p6cwvzxskr4nka952n2xzqr8ryq59dsqm8pczr,14171,14171,0,2,1,1,14171.0,14171,14171,14171.0,14171,14171,352620,0.0,0,0,0.0,0,0,4,2,8
7647,3KQoYCeN9MxFHgPmUv6LHxKvY1xWiXEmDH,32990802,32973162,17640,80,41,40,804653.7073170731,17640,5211680,824329.05,60415,5211680,18330999,429490.6,928,2316406,469984.76923076925,0,6610810,14152,455,8
7648,3QxwtmfQ4Cj9GnMdV6XVaWGfeyGpRWf6QA,128907,128907,0,2,1,1,128907.0,128907,128907,128907.0,128907,128907,86400,0.0,0,0,0.0,0,0,1,3,8
7649,3DpqBc6hHteaJ13BEYAWvuDZNzohfAgCH9,72189902,72189902,0,8,4,4,18047475.5,14274619,26352355,18047475.5,14274619,26352355,12955,190.33333333333334,31,483,4311.666666666667,37,12416,4,11,8
7650,bc1qqj2xesgs92kcl73wwavmehdra2mxh9fp3n0e7g,155416,155416,0,2,1,1,155416.0,155416,155416,155416.0,155416,155416,2835,0.0,0,0,0.0,0,0,1,147,8
7651,bc1qxfd3czeguqdrefmyz2dvvc7gm6h6khpg620ntg,5869383,5869383,0,2,1,1,5869383.0,5869383,5869383,5869383.0,5869383,5869383,1656923,0.0,0,0,0.0,0,0,4,3,8
7652,bc1qz6ra4hafxe2da2nv6j20xqkk0a9gk4a25pe3e4,26861321,26861321,0,4,2,2,13430660.5,10698778,16162543,13430660.5,10698778,16162543,56668,0.0,0,0,0.0,0,0,2,2,8
7653,bc1q75lam2guqs0mmllc53eg78u40tlyzflpyce5cd,308391275,308391275,0,48,47,47,6561516.489361702,20895,20000000,6561516.489361702,20895,20000000,48465529,1034107.7391304348,243,12134657,1046425.1521739131,0,13208624,17,558,8
7654,32Mn4hnRUbF3hbdrhocQRbozdWKeEdhRiV,271429,271429,0,2,1,1,271429.0,271429,271429,271429.0,271429,271429,55714,0.0,0,0,0.0,0,0,129,5,8
7655,bc1qnpf804edf0zd5h5qw3dj5v8eaqchv6xxqv7990,103872,103872,0,2,1,1,103872.0,103872,103872,103872.0,103872,103872,133194,0.0,0,0,0.0,0,0,1,3,8
7656,bc1qjfh50tng5pky0t4ygexulcp6jy5q7kceypps4p,58968,0,58968,1,1,1,58968.0,58968,58968,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,8
7657,1MCGidG7usJGQKxTbyZUkE6QgME9DYuUGD,21202037,21202037,0,14,7,7,3028862.4285714286,2094216,5121604,3028862.4285714286,2094216,5121604,16975653,2827670.0,1649044,4162017,2828437.8333333335,1648480,4160328,28,388,8
7658,37EYwsnWCdYtN7cxNnpjzkYqEQUmv159v2,30341326,30341326,0,66,33,33,919434.1212121212,140000,2965800,919434.1212121212,140000,2965800,44469856,1389663.40625,1069,5666947,1389674.75,1306,5668558,4713,128,8
7659,bc1qffj2yp5fa6l5gae9f445rj0leeru4phlq6ws44,931916,931916,0,3,2,2,465958.0,131916,800000,465958.0,131916,800000,13602577,0.0,0,0,0.0,0,0,23,32,8
7660,bc1qs2usud9l0e73wz8x3z6y9t5ksxm0398rjf8vj4,20467375268336,20464228307629,3146960707,20179,100,103,2218300121.56,4512071,5000000000,2148828306.6213593,4512071,5000000000,218109,2203.121212121212,8,21287,2138.323529411765,0,21287,3,80,8
7661,bc1q65yf6e6d0jp0nmnaa2jx6xqkxpwjv26pzx9qqh,1374898286,1373768414,1129872,646,91,89,2930130.153846154,15697,15063216,3068833.393258427,15697,15063216,4627420,51415.77777777778,5,1883066,52584.318181818184,0,1218804,64,1003,8
7662,bc1qkl8eer4cj60vqmftuuta3ynt3us6gv9gknadffezzx92eurgylrqs4lcww,11653582,11653582,0,2,1,1,11653582.0,11653582,11653582,11653582.0,11653582,11653582,7445,0.0,0,0,0.0,0,0,1,6,8
7663,1BdXTUBrQtapw6QYZyMBuWR3YeVLsKQhgK,56432176,56432176,0,89,45,45,1254048.3555555556,45564,9866461,1254048.3555555556,45564,9866461,30049642,682882.4090909091,1420,2336659,648460.3181818182,0,2361656,3258,90,8
7664,bc1qf7gfmypwtj6asug3l476mjs9cd8fx8mchc4yxa,54883788,54883788,0,112,52,52,900876.75,14135,6964957,900876.75,14135,6964957,1702543,33352.705882352944,1171,161728,33334.333333333336,0,161877,81,7853,8
7665,17P1oRT2jLqEe4Qjn85TdcartRu1Qnj3n9,593444,593444,0,4,3,3,197814.66666666666,42413,277549,197814.66666666666,42413,277549,589563,17.0,9,25,294777.0,25,589529,7,5,8
7666,bc1prr9q702n9qvmeh8lkkrm8h32q5vx6u7jl44z067g2w2vx9ukwtfqxr0mpm,2589062,2589062,0,2,1,1,2589062.0,2589062,2589062,2589062.0,2589062,2589062,964129,0.0,0,0,0.0,0,0,1,3,8
7667,35tn5RaSnAgAJ1WSQoSMqc9SZn2SLyjWb4,209244126,209244126,0,7,6,6,34874021.0,31125073,38986549,34874021.0,31125073,38986549,495,48.0,40,60,89.8,40,255,1,8,8
7668,32v4StMxN6i2n5R5BgBGZeHrvFVcifAAQ2,327198,327198,0,2,1,1,327198.0,327198,327198,327198.0,327198,327198,1467055,0.0,0,0,0.0,0,0,674,2,8
7669,bc1qv0mqst4v8kwm3qzgqjy26t59w3yp4p9v3uzq52,51343,51343,0,2,1,1,51343.0,51343,51343,51343.0,51343,51343,15367,0.0,0,0,0.0,0,0,1002,4,8
7670,12pNYWmHtX8ppBtf1waCVa9dWRLKJe9fmU,19589977,19546516,43461,343,50,50,87917.66,34342,426484,88307.4,34342,426484,5100079,102258.08163265306,9030,696205,102151.30612244898,9040,698465,98,8496,8
7671,3PGfjDPCcqSRioMNUHSkijBquPV9k6HvGQ,365224,365224,0,2,1,1,365224.0,365224,365224,365224.0,365224,365224,146205,0.0,0,0,0.0,0,0,230,2,8
7672,13jMXHh1jmRBfUDymeGgVcV6C8JcZKS9XC,47830495,47830495,0,2,1,1,47830495.0,47830495,47830495,47830495.0,47830495,47830495,38,0.0,0,0,0.0,0,0,1,3,8
7673,bc1quty4v45230awyrkmj8lsfa086gnz9dj5474esd,119804,119804,0,13,9,9,13311.555555555555,985,69168,13311.555555555555,985,69168,27474027,3429067.125,47374,12104473,1139948.25,0,5349600,3,5,8
7674,bc1qy360wwy67z5lslxwwqmxq4tctgrhp2mn8z69xu,35157808,35157808,0,2,1,1,35157808.0,35157808,35157808,35157808.0,35157808,35157808,359,0.0,0,0,0.0,0,0,1,4,8
7675,bc1qs0qcz33qz9m2v7tsxu90teeu8g2scr35c42s67,1654423,1654423,0,2,1,1,1654423.0,1654423,1654423,1654423.0,1654423,1654423,33117,0.0,0,0,0.0,0,0,1,2,8
7676,bc1qrc5en47gmdt6088nvtsc90ynz6w2g6myr03h7d,3739,3739,0,2,1,1,3739.0,3739,3739,3739.0,3739,3739,1128556,0.0,0,0,0.0,0,0,3,3,8
7677,1F8YUJX7TdvhLdd1YweQRTgKEQNanT6M8Q,5000000,5000000,0,6,5,5,1000000.0,183856,3112643,1000000.0,183856,3112643,24098872,3756120.25,236220,7516963,0.0,0,0,9,226,8
7678,343fdiYt18jnvChgs244LZKZx7D3xcEiep,96300,96300,0,2,1,1,96300.0,96300,96300,96300.0,96300,96300,208644,0.0,0,0,0.0,0,0,12,178,8
7679,bc1qdk5exqhj2x03lk08ewmtr4v7eeh3cawssm34kx,12568476,12568476,0,2,1,1,12568476.0,12568476,12568476,12568476.0,12568476,12568476,45707,0.0,0,0,0.0,0,0,1,2,8
7680,3MXh1ntLqUFS2kRvjvruFboCTwQRTHauTy,76068,0,76068,1,1,1,76068.0,76068,76068,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,8
7681,bc1qd8k7z2v3heeh2gy99u8smdzud95eh9kg3j7nzl,3165,3165,0,2,1,1,3165.0,3165,3165,3165.0,3165,3165,1493453,0.0,0,0,0.0,0,0,1,3,8
7682,bc1qqkz73nzxyv9y0assj94a8kn8ry47lq0cmwh5yx,2076313,2076313,0,2,1,1,2076313.0,2076313,2076313,2076313.0,2076313,2076313,6172,0.0,0,0,0.0,0,0,1,3,8
7683,37tCJWcjFGPQ3ga1N891iR7yZqHBEwo1M8,12493648,12493648,0,3,2,2,6246824.0,1391742,11101906,6246824.0,1391742,11101906,71,0.0,0,0,0.0,0,0,302,2,8
7684,bc1qdwmqdgaspmvawyj03w8tmt8alrnh6xap3ckfee,452781,452781,0,9,5,5,90556.2,33501,141314,90556.2,33501,141314,20009372,4830063.5,71216,18366062,4992786.5,3129,19017532,4,10,8
7685,bc1qsy7uwl0phm37qslkrw7xqmn7q5ued9vak0su68,5253880,5253880,0,2,1,1,5253880.0,5253880,5253880,5253880.0,5253880,5253880,34964,0.0,0,0,0.0,0,0,149,2,8
7686,15ovo2vp8W2sP8etntNqj2Nn4CBWDmhxDt,193267644,193253981,13663,109,97,96,1920728.6494845361,652,10307096,1950767.4375,652,10307096,12556765,130799.63541666667,6,1295993,109217.81052631579,0,749245,333,304,8
7687,3N1G57hbb3Z7jh91gfo7RKxCAhfz8LGAyn,51041,0,51041,1,1,1,51041.0,51041,51041,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,8
7688,bc1qfgjuf3g2ntawt5sjvnw72mw0vjhm9rv7fj966p,10374921,10374921,0,2,1,1,10374921.0,10374921,10374921,10374921.0,10374921,10374921,221001,0.0,0,0,0.0,0,0,1,3,8
7689,bc1qf3ymm3sgsasqeuahkdsczs8lzcgqv26k6fyn96,32493596,32493596,0,14,7,7,4641942.285714285,1800851,11516366,4641942.285714285,1800851,11516366,2060212,331308.8333333333,84127,868019,342910.5,81347,932451,12,338,8
7690,1LQ56KZopLdofvv5ekkKhUBbbZbJ8HK6DX,13006932694,13006932694,0,10908,71,74,1948718.2394366197,4938,8573134,1898960.9054054054,4938,8573134,1144817,15385.3,64,349196,15682.424657534246,0,388762,940,2981,8
7691,bc1qztl5n5aptqkfghzyqhd6njftx6nn4zaq74rxzw,470099952,470099952,0,1573,95,127,191882.36842105264,20870,1049043,188210.03937007874,20870,1049043,2486993,9172.244680851063,10,92331,19708.70634920635,0,1726058,891,218,8
7692,bc1quugfa7c944txs02n6msftq8pjpetarl8y8dx5d,1032020,1032020,0,2,1,1,1032020.0,1032020,1032020,1032020.0,1032020,1032020,5730,0.0,0,0,0.0,0,0,1,3,8
7693,1NGaYqW4oSLeisFZUSjwe9vXSjXJjfuS4d,3417397,3417397,0,2,1,1,3417397.0,3417397,3417397,3417397.0,3417397,3417397,1363,0.0,0,0,0.0,0,0,1,2,8
7694,bc1qzf2pwkgzusck6tlde32cq0r3zde5j92evzqf8v,1003701,1003701,0,2,1,1,1003701.0,1003701,1003701,1003701.0,1003701,1003701,3546,0.0,0,0,0.0,0,0,4,6,8
7695,bc1qudxygn23w4njskxacq4300k6h8ghyd9h506t7f,19000,19000,0,2,1,1,19000.0,19000,19000,19000.0,19000,19000,13306299,0.0,0,0,0.0,0,0,100,2,8
7696,1AmjxRZCLkaVNVADJuQMxDRGU83y4hwT31,707719446,707719446,0,1809,50,51,1247071.78,71724,4775328,1246009.2745098039,71724,4775328,5055157,100447.38775510204,2750,1540157,101103.14,0,1540760,1682,401,8
7697,3DdTfCg9Tydq8qM2yhb6kLaXQSbZMXyWmm,1980438,1980438,0,2,1,1,1980438.0,1980438,1980438,1980438.0,1980438,1980438,1034,0.0,0,0,0.0,0,0,2,3,8
7698,bc1qmn2p7meu27x94yjy5qte0w32t7gr568grjyexf,1970812,1970812,0,2,1,1,1970812.0,1970812,1970812,1970812.0,1970812,1970812,995561,0.0,0,0,0.0,0,0,1,3,8
7699,3GJpD2pLNbHckQaaBTySF5h8n2L6vPWvQz,2040000,2040000,0,7,4,4,510000.0,200000,1000000,510000.0,200000,1000000,543140,172854.66666666666,15245,438159,167959.0,0,421106,2890,3,8
7700,1CfoiVC1SYiqyi1vp3ahR4S27L4K9t4wi3,3488694117,3488694117,0,1714,52,54,12876069.038461538,101294,340560000,12445960.518518519,101294,340560000,3999429,77397.33333333333,213,423430,75460.92452830188,0,424835,1887,334,8
7701,bc1q354qkh63vcppmmwqd6yapd9uqxwchc43mx7mmd,337722121,337722121,0,2,1,1,337722121.0,337722121,337722121,337722121.0,337722121,337722121,2190,0.0,0,0,0.0,0,0,1,5,8
7702,1EACPjjLtiGe9kws5XWUi9qqDCNPbdDjWe,3239707,3239707,0,2,1,1,3239707.0,3239707,3239707,3239707.0,3239707,3239707,12872,0.0,0,0,0.0,0,0,2,3,8
7703,bc1q5x6m2gzturuymxgghcl50gr3hw279gp3a4g0j9,13554024,13554024,0,2,1,1,13554024.0,13554024,13554024,13554024.0,13554024,13554024,375874,0.0,0,0,0.0,0,0,1,3,8
7704,bc1qwec0zm2v43g6d9u4hdgtuw25pdtxrxzk9zmumv,6312117,6312117,0,2,1,1,6312117.0,6312117,6312117,6312117.0,6312117,6312117,5027,0.0,0,0,0.0,0,0,1,3,8
7705,12N6NfvzT865baX2q8hbmvavmxCef4WFPi,223237174,223237174,0,12,6,6,37206195.666666664,19981320,68015844,37206195.666666664,19981320,68015844,17235749,3446761.0,189726,8156406,3446662.6,189013,8155870,1,216,8
7706,bc1qz8cr5nmpwfnhcdgf274tepjewapay843cqvxev,13969560,13969560,0,47,34,34,410869.4117647059,35553,969205,410869.4117647059,35553,969205,3714060,112527.42424242424,33,531787,112546.27272727272,0,515174,10,72,8
7707,39ZtghxWpSFkF2xEUF43WHGqPMHsfMKego,145218125644,145207187721,10937923,4109,97,96,1777602.6701030927,74763,7598303,1886165.3541666667,8356,7598303,5092743,53049.40625,91,780969,48974.62105263158,0,1929847,94,1,8
7708,3Ni1cuA16K6v9YjqBbMY9H39YhsC6BCMhk,188561,188561,0,2,1,1,188561.0,188561,188561,188561.0,188561,188561,18906,0.0,0,0,0.0,0,0,548,2,8
7709,33wwiRwxG2Ey1qFug2Qg996pRabLXyRt6w,73745,73745,0,2,1,1,73745.0,73745,73745,73745.0,73745,73745,8175528,0.0,0,0,0.0,0,0,99,2,8
7710,34zRyvRYA28iXH9Z2GwTXs6szLs1k8HRex,49616139,49616139,0,220,54,54,289757.037037037,47340,1722843,289757.037037037,47340,1722843,20413339,382673.320754717,24571,4456417,384543.0,0,4673637,1827,437,8
7711,bc1qwanjpsc6dzvg4ekta207ar3eldgdfny6emmugs,21341504,21341504,0,6,3,3,7113834.666666667,37332,21254862,7113834.666666667,37332,21254862,33930041,2637065.0,0,5274130,3513301.0,1649861,5376741,6,7,8
7712,bc1qqzrvmm0a7zcln40y25908sdmm2mm42dw55ckmu,1716168701,1715171201,997500,286,89,95,15469138.370786516,1376,363925000,14606407.315789474,704,363925000,17774853,201986.9659090909,219,2921803,185644.24468085106,0,2591324,198,145,8
7713,35HQqdAJ2yVX5jshV1UYGRtPhLLkCbZ4fn,668501564,668501564,0,2,1,1,668501564.0,668501564,668501564,668501564.0,668501564,668501564,332907,0.0,0,0,0.0,0,0,1,3,8
7714,bc1qedj4gzduuwykrx5skk9ujn2x0ajj34tve550s9xvknwtrc54tkas29qhck,219161610703,219161610703,0,1953,99,103,134315435.52525252,9575270,278099775,134635989.83495146,9575270,279718265,101629,982.6326530612245,92,6300,996.3627450980392,0,6300,7,203,8
7715,1LQTQgu9Z6rYM99AzzeS9rRToBtK488EZR,438052,0,438052,1,1,1,438052.0,438052,438052,0.0,0,0,0,0.0,0,0,0.0,0,0,2,1,8
7716,bc1qcv70a0zzj83r0mr0uurmdrhs56g88h2xts5lfu,1482702,1482702,0,2,1,1,1482702.0,1482702,1482702,1482702.0,1482702,1482702,4373,0.0,0,0,0.0,0,0,1,2,8
7717,bc1qemtux7kmd4mdmzwsluvsd42zaegmly4a2566xy,208124685,208119151,5534,313,52,51,1197888.7884615385,5534,8648100,1221268.294117647,129940,8648100,13827137,271120.3333333333,648,2949852,276515.62,0,2949592,126,8977,8
7718,bc1qpcxkevvnrxnpwp2k5ply434n8gu08lw5seddat,125157399,125157399,0,2,1,1,125157399.0,125157399,125157399,125157399.0,125157399,125157399,2783989,0.0,0,0,0.0,0,0,1,3,8
7719,14cgAN3L9gp53AGCKSxKmY35LrYrZfcgG7,42898961,42898961,0,127,52,53,782478.3076923077,5690,5925258,785201.2452830189,5690,5925258,15012026,286642.6862745098,89,4055068,288692.8076923077,0,4062068,2600,51,8
7720,3NoFnLrGcDdRv1SoMwhtL3FHtv5xq9wDvd,85596,85596,0,2,1,1,85596.0,85596,85596,85596.0,85596,85596,3864,0.0,0,0,0.0,0,0,2,218,8
7721,39LvM2t3x2sMuAaxYT5emTYtj9zEaqWUCM,13037926,13037926,0,2,1,1,13037926.0,13037926,13037926,13037926.0,13037926,13037926,46779,0.0,0,0,0.0,0,0,32,141,8
